,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
DENND3,0.269976829,-0.362967747,0.00901242,-0.938434055,-0.427002936,-0.478329595,-0.59167145,0.667375044,0.072396424,-0.789637265,-0.619835329,-0.217907024,-0.100789201,-0.064998329,0.066199463,-0.321538387,0.083912521,-0.27130113,0.031568009,-0.534409525,-0.154080612,-0.141420379,-0.325083678,-0.646114979,0.157437274,0.145600587,0.679232141,0.310383805,-0.323457935,0.361909264,0.176754205,0.471881793,-0.603543297,-0.461871444,-0.045369389,0.2341169,-0.304446827,-0.456575497,-0.07051043,0.256850904,-0.074790123,0.811261773,0.546347936,0.57094868,-0.456256652,-0.43896966,-0.074146779,-0.429928559,-0.232035516,0.194053376,-0.201097366,-0.358267956,-0.250151728,-0.335542938,-0.892865972,0.248468198,0.733096223,-0.48042938,0.01864996,0.359127645
VWA8,-0.1753198,0.456722771,-0.230767265,-0.580698937,0.131626786,-0.10726581,0.261379406,0.689385153,0.442932656,0.161845989,-0.599875996,0.100746668,0.36461821,0.522838991,-0.693568017,0.157660882,-0.862965299,-0.14725969,-0.231647831,-0.34000588,-0.222556347,1.700834729,0.23967027,-0.22043743,0.322867513,-0.054864083,-0.825298932,-1.027442658,-0.6932503,0.448482562,0.655420666,-0.236861622,-0.264561216,1.092770762,0.872224925,-0.60461978,-0.04559275,0.59607821,0.648391089,-0.389998118,0.052980024,0.131575619,-0.332564819,-0.76254838,-0.25876011,0.153577895,-0.043355242,0.568019919,0.26551959,-0.000455745,-0.596689891,0.093631119,0.613845369,-0.141652226,0.336843959,-0.929357721,-0.089824341,-0.376317203,0.721888221,-0.12486215
SBNO1,-0.314641105,-0.141441578,-0.181042908,0.662039596,0.248478716,0.29803328,-0.313565013,0.007333129,0.18417828,0.68932402,0.151534843,0.002785297,0.097960999,-0.01078287,0.048685871,0.062551551,0.219463147,0.987250991,0.109907047,-0.261387786,0.195699127,0.319142361,0.100698775,0.241499542,0.597911643,-0.298004943,-0.248095019,0.361399142,0.277347871,-0.187126816,-0.23349855,-0.334745251,0.15366446,0.266218636,-0.00473469,0.207232163,-0.140869226,-0.291960142,-0.126470532,0.125106305,-0.286509094,-0.200271231,0.262803959,-0.013101676,-0.040033228,-0.424219206,-0.191666783,0.205404424,0.376690628,0.013181575,0.559121101,0.218197239,0.041747372,0.156499953,0.653995931,-0.099523586,0.567779241,-0.294605303,-0.071322217,-0.239786402
GTPBP10,0.129253541,-0.79729031,0.523319542,0.250735997,-0.545517761,-0.227484178,-0.256145337,0.989313331,-0.44186849,-0.244329243,0.255384923,-0.590341694,-0.817702933,-0.582400533,-0.120323571,0.106644236,0.331390848,0.016249919,0.668458881,-0.05950665,-0.561621258,0.226382019,-0.100973587,0.758493601,0.118321704,0.51509085,0.042165354,0.788940853,-0.245184535,0.300333512,0.209017697,0.36653639,-0.54814005,0.120904229,0.953166924,0.082771582,0.062124383,0.863324725,0.11351226,-0.783905616,-0.018211972,-0.100708624,0.046099816,-0.119722264,-1.30028924,-1.0559302,-0.3744308,0.679859738,0.748483274,-0.377224783,0.206827933,0.400473713,-0.319503534,0.050785772,0.1252728,0.157018965,-0.104878333,0.156204068,-0.36425489,0.01558079
WDR91,0.333157367,-0.337158499,0.829936289,-0.577392354,0.029180374,-0.284142425,0.576116075,0.810710154,-0.384907837,-0.598918584,-0.011905878,0.714022978,-0.044584968,0.518625254,-0.033216603,0.142497097,0.329919932,-0.644980674,-0.180759784,0.42577839,0.142936943,-0.314354939,0.382632323,1.201458283,0.113512555,-0.003231197,-0.183831656,-0.013556173,0.178388995,0.343478121,2.201911433,-0.078562392,0.238015911,-0.064607465,0.359641624,-0.626602266,0.845486253,0.482539789,-0.350296893,1.069959731,-0.304302378,1.407329982,-0.465793083,0.235349264,-0.142545043,-0.044419084,-0.608738206,-0.112807462,-0.766820966,0.135542677,0.067676008,-0.059585834,0.712690541,-0.122317337,-0.307573603,-0.168551265,1.252467962,-0.107672764,-0.038362581,-0.171354026
RAB19,0.921812968,0.145257652,0.154982714,-0.705356996,-0.076768437,0.306221735,0.555007692,0.194096305,0.011317404,0.185899447,-0.156359151,-0.039855308,0.083672483,0.297629053,0.551751693,0.235734587,-0.131431611,-0.253958908,-0.086688975,0.075955318,-0.352688484,0.199828155,0.349329036,0.19943346,0.205828053,0.070232941,0.790722492,0.245410986,0.026185902,0.222391046,0.665903242,-0.467681421,-0.973218767,0.533533701,0.450069887,-0.126419494,0.119492523,0.853581232,0.559793085,0.083683272,-0.034084628,0.238016146,0.100658693,0.076392882,-0.170842888,0.695397699,1.227226169,0.102622532,0.382113936,-0.092034916,0.248671261,0.042488479,0.114013508,-0.031762413,1.081323319,-0.180128826,0.23714197,0.237099548,-0.019576803,0.237036119
LCHN,0.41362032,0.021121651,-0.068947023,-0.006059026,0.539522684,-1.295843733,0.357547195,0.195754982,-0.015601672,-0.00534891,0.497700172,-0.437554328,0.211058552,0.692883209,0.135818165,0.324561488,0.469404355,-0.278615646,0.126131699,0.302195388,-0.031874756,0.097123194,0.665748511,1.166522028,0.526975762,-0.366506312,-0.256871149,0.231882961,0.191194975,0.032069011,0.278501525,-0.446304023,0.240333653,-0.121956137,0.164903461,0.552213623,0.332791571,0.441664326,0.095291971,0.482937734,-0.078801019,0.216566902,-0.093189869,-0.416781246,-0.182774623,-0.023172192,0.271068829,-0.287479122,-0.174361481,-0.111861383,0.139973149,-0.622340055,0.141273329,-0.115512818,0.510177445,0.304977682,0.248630355,0.279744542,-0.460355001,0.548484346
MTMR11,-0.199255919,0.113009497,-0.315780778,-0.280591759,0.174684143,-0.215142726,0.21909364,0.105284461,0.136466277,-0.02657213,-0.150564249,0.135910317,0.249148998,0.222276861,-0.251452399,0.234532645,0.100431194,-0.680320177,0.124089271,0.212208975,-0.012096243,-0.197447048,0.29747488,0.178944564,0.240966966,-0.049141233,0.055184367,0.064925693,0.355764375,0.033014366,0.133699492,-0.547989356,0.36091309,0.199460254,0.127394408,-0.29163598,0.013947698,-0.024533233,-0.057144351,-0.219678334,-0.102820426,-0.174851761,-0.124875985,0.144270442,0.202113645,-0.094728058,1.978244013,-0.205085968,-0.03817454,-0.059204154,0.20915958,-0.090836716,0.060528348,0.029792234,-0.291824992,0.09241347,0.147478573,0.184009143,0.026599205,0.06869221
VPS37C,0.477059141,0.126876844,-0.453516191,0.571603301,0.664233946,0.230821741,0.620659179,0.521740169,0.09890361,1.369085604,0.133104019,-0.493303431,0.035445942,0.751304817,0.23237506,0.506594824,0.260117941,0.132011066,0.468203282,0.738504622,0.358338081,0.643197048,0.306798189,-0.300567343,-0.154291806,0.353263091,0.237667886,0.880448011,0.57965796,0.414577838,0.777958672,0.241574082,0.93599302,0.100253033,0.359817333,-0.115229441,-0.498322438,0.507313044,0.050615817,0.149352052,0.454331715,0.126035826,-0.219216324,-0.223937358,0.432741723,1.24988644,0.198601492,0.644637079,0.210379752,0.456472994,0.543467213,0.646747284,0.268807379,0.774881938,-0.102786405,0.345998304,0.901637526,-0.061320389,-0.294115719,0.78769369
TRAPPC13,-0.374174007,0.282773313,-0.321722222,0.275695076,-0.711354978,-0.071362591,-0.494404922,0.243546115,0.424605139,0.135693861,0.076345369,0.44391088,-0.025304581,-0.141128572,-0.455590155,-0.980175357,-0.122632235,0.186372516,0.092650998,-0.580641072,-0.25224742,0.333378587,-0.465225168,0.155886561,-0.139141474,-0.430858093,0.419485985,0.237737165,-0.239174321,0.188310881,-0.031437688,-0.005954054,-0.248358129,0.344560789,0.09964251,-0.252490809,0.031231652,-0.577079357,0.558213488,0.055470927,0.367276467,-0.081145748,0.44331914,-0.112315254,-0.380746963,0.496594736,-0.008662046,-0.538461041,0.390827883,0.042029457,0.287031559,0.365712067,-0.506878783,-0.158620773,0.117648665,0.110316665,0.680941738,-0.511770776,0.217192065,0.270632296
CNOT1,0.017497061,-0.1875649,0.332763823,0.328456523,0.045738498,0.283443095,0.220123524,-0.038530937,0.103800409,0.274388906,0.112272112,-0.091485198,-0.153754034,0.084447492,-0.081052858,0.145462458,0.150878867,0.448991381,-0.032656453,-0.258922301,0.238796557,0.045761369,-0.093961039,0.293732357,0.337021215,-0.062764722,-0.167280495,0.206511108,0.087870233,-0.357468473,-0.039793501,-0.31568603,0.271626474,0.13478736,0.112405467,0.230972326,0.107454193,-0.237154009,0.088149238,-0.047348586,0.086495355,0.087555325,0.089357474,-0.047411449,-0.295538553,-0.242740796,-0.01834872,0.010098862,0.380027402,-0.223770556,0.477898457,-0.180344856,-0.170400784,-0.109259388,0.352184073,-0.1705431,0.163805742,0.15403376,0.075253383,-0.008816548
CCDC88B,-0.00240431,-0.86962463,0.012706356,-0.4396152,-0.004261909,-0.668109619,0.181177285,0.384643362,0.430889424,-0.570852371,-0.654887007,0.691930513,0.165036153,-0.760841762,0.334727705,-0.169028971,0.042260121,-0.743783797,0.339565639,0.251478115,0.956646152,-0.595820141,0.009263431,-0.22911067,0.178570661,0.231449146,0.129718546,-0.287768207,0.143461601,-0.119550536,-0.214397089,0.009414917,-0.636245572,-0.777353144,0.342855229,0.319610559,0.484592387,-0.150561278,-0.291171136,0.586764058,0.363991851,-0.061872656,0.624324207,1.328375602,-0.008546416,-0.000533327,-0.294171491,-0.123058188,0.590428607,0.589915545,-0.095891662,-0.153455174,0.461091003,-0.080975835,-0.509905407,-0.194979632,0.896611849,-0.84894582,0.074905561,0.376322629
FAM83G,0.081823688,0.086197875,0.191252089,-0.25926701,0.284478756,-0.056644298,0.269161187,-1.035719047,0.299146858,0.423841752,-0.672080589,0.2195215,-0.790865126,0.031690775,-0.591493314,-1.07987032,0.274960572,-0.315166416,-0.149652498,0.169543933,-0.350237448,0.866101242,-0.350580117,-0.546499086,0.480867784,-0.647422017,-0.981456431,0.211206605,1.091888762,0.304760831,-0.381832363,-1.02218055,0.18257172,-0.104887037,0.224839505,0.586896536,-0.932738698,0.305158477,0.204447652,0.471789073,-0.61655766,0.636246621,-0.363660923,-0.09248928,-0.702613818,0.156772444,1.570899496,-0.121012284,-0.034530354,-0.008375874,0.037875859,0.318852172,0.413590539,-0.182003096,-0.174338905,-0.633413579,-1.403911876,-0.307790122,-0.127523135,0.16672232
PALM3,-0.872554965,-1.700252118,-0.651842816,-0.591305378,-1.353279791,-1.246871598,1.564741432,-0.772312765,0.361899204,0.836608963,-1.417538463,-0.273258655,-1.948764063,0.993856927,-0.677949027,0.111939016,-0.223260402,-1.591566143,-2.109183337,0.806752797,0.382057329,1.458238244,1.864094515,0.629588496,-1.548170409,0.681677042,-0.477399495,-0.139559054,-0.858982758,-1.257086036,1.238396393,1.5357908,-1.260919521,-0.29925985,-0.8212676,-2.610911459,1.228689612,1.348864394,-1.311466805,-1.700566182,0.339566093,-0.834280631,-1.451184204,1.218510749,1.946929567,-0.616974017,-0.40570629,1.584417735,0.496348797,0.339450803,2.330814421,0.403939553,-1.275501281,0.257371832,0.36203872,0.066478929,-0.172823523,0.552477346,-1.654045986,0.723649026
PGP,-0.529451496,-0.098488329,0.103636693,-0.42295982,-0.353227041,-0.816060804,-0.480649093,-0.92864823,0.296464727,0.351551868,0.493404934,-0.89234968,-0.057074511,-0.234730837,0.550912728,0.270158772,0.547836985,1.058499773,0.04793988,-0.80307465,-0.396327989,-0.184121553,-0.191052578,-0.453695865,0.103561104,-0.525029745,-0.748960596,2.11547562,-0.566731463,-0.029544156,0.024565208,0.050419117,-0.7131495,-0.710527806,0.050312631,1.317885267,-0.22358368,-0.350435816,-0.426569146,-0.191827412,-0.275892709,-0.196666189,0.201011608,0.084204602,-0.927950109,-0.493719169,0.00120586,0.113001195,-0.480509814,0.151976142,-0.189625696,0.097724911,-0.195686311,-0.117218107,-0.02064299,0.772923785,0.619355641,0.230921442,-0.9822417,0.290325523
C5orf51,1.070814096,-0.217571826,0.481401751,0.073265491,0.125498616,0.222261363,-0.288047056,0.283187215,-0.502078727,-0.815955768,0.349561875,-0.329545019,-0.247078405,0.890093198,-0.190859889,-0.173624772,0.118359399,-0.703327633,-0.414327171,-0.112565791,-0.674948478,0.266940297,0.124310369,0.175589992,-0.365076513,-0.749427315,0.038602288,1.846952229,-0.203884141,-0.759358131,-0.464850114,-0.115977871,-1.13135139,0.129272881,0.114488035,0.06282187,-0.09766113,0.995917879,-0.051436006,-0.081349364,-0.058045636,-0.099680361,0.17832995,-0.711867185,-0.633777633,-0.272919691,-0.151793172,-0.425003819,0.170310734,-0.619020844,-0.317219055,-0.513358761,-0.523796779,-0.002573306,1.06128426,-0.273789568,0.727768758,-0.362570839,-0.58979128,-0.615506048
TCAF2,0.273208122,-0.216113276,-0.543400576,1.158888466,0.943469408,0.340789121,0.600024692,0.122683707,-0.417449642,-0.2771014,0.330129402,-0.124870595,-0.101244507,-0.406009029,-0.268966833,0.957699403,1.256395947,-0.146952565,0.378137217,0.176535241,-0.020981632,-1.00280695,-0.431592409,-0.194069396,0.161083918,0.323966519,0.000996368,-0.448354515,0.128696306,-0.474350493,-0.36775157,-0.024556012,-0.338583111,-1.432976852,-0.316199025,0.19767839,0.281322556,0.482307646,-0.628265059,0.259580007,-0.310401947,-0.225112459,-0.025502071,-0.022338537,0.014586791,-0.723368477,0.343349784,-0.147533068,-0.267034189,0.120123905,-0.277059477,-0.194182291,1.143140232,0.00053662,-0.430625632,-0.105853635,0.353999877,-0.140262613,-0.041441233,-0.155521393
GLTPD2,0.651534467,0.597676544,1.074437852,-0.742926628,0.139347796,0.371241262,0.460746249,0.113166488,0.847340432,0.394409652,-0.308138368,-1.914897511,-0.666476013,2.003329788,0.317255338,0.452383395,-0.201641285,2.090965818,-0.704150939,-1.042035667,-0.163676767,0.005134375,0.956048185,-1.710914964,0.411271777,-0.259759153,-2.08322023,-0.465111269,0.350565962,-0.072666868,2.07658203,0.426723887,5.443736875,0.805541088,-0.00388188,-0.309828052,1.015785893,0.27550407,3.368169419,-0.006090275,-0.20363744,1.214616311,-0.43631474,-0.347928662,0.686515138,0.581730668,0.064756507,-0.005897543,-0.906607034,-0.09458035,0.30541286,-0.271197206,0.021080393,-0.120980137,0.357286588,-0.27026124,0.061154673,0.427965666,-0.707779916,0.249185749
TUBAL3,0.020904946,-0.491128952,0.526948392,0.474322047,0.552414961,0.131902472,-0.334846743,0.057922888,-0.669874561,-0.389539513,0.824428234,-0.233517598,-0.148269264,-0.209628328,0.114742992,-0.166470522,0.59920737,0.605166219,0.119812785,0.367735124,-0.502624145,0.340979108,0.34574713,0.807560204,-0.02456415,-0.16987767,0.347177505,0.812628325,0.954085705,0.634475966,0.612631901,-0.131729694,-0.057222822,-0.509373976,-0.264241658,0.595524598,0.443638188,-0.47242396,0.838628835,0.314642216,1.005721342,0.00765096,0.060654185,-0.54864799,0.640212783,0.145786117,-0.006442473,-0.567247253,-0.208047856,-0.406425983,-0.190674837,0.032474093,0.888758786,-0.448693769,0.48895342,1.062183268,0.002272809,0.000883819,0.013299851,0.274196936
SMCHD1,-0.158858827,-0.697197527,-0.317945448,0.835149924,-0.148183882,1.036300825,0.086552371,0.093426946,0.036651259,0.613049735,0.40152356,-0.15513267,-0.498484498,-0.411427438,0.306009372,-0.635632148,0.139401317,-0.236572563,0.291046743,-0.086306161,1.013212243,0.051997952,-0.302000313,-0.199523791,-0.066576551,-0.230196658,0.333794795,0.045706857,0.128615535,0.59796816,-0.505813088,-0.617233422,0.23256047,-0.692530323,-0.723594796,0.637284249,-0.107319018,-0.72942257,-0.187691048,-0.200262628,0.03898857,-0.157505976,0.29609594,-0.395945844,-0.191473245,-0.695499928,-0.287756795,-0.061915041,0.478531275,-0.490020121,1.420638678,-0.468452611,0.156117699,-0.537629374,0.412414153,-0.087015189,0.365650273,-0.844871396,-0.117925285,-0.29956422
ARHGAP42,0.388017863,0.907284347,-0.186910019,-0.143133927,-0.173049248,-0.01309046,-0.035385167,0.514621073,0.201888268,-0.922320788,0.400007914,0.106476821,0.130055492,0.811877413,-0.429064351,0.174281646,0.449683187,-0.840199625,0.033734613,0.200552985,-0.127254114,-0.074638788,0.287213333,0.706936829,0.258515902,0.688995968,-0.084275507,0.466172846,0.16366087,-0.129493543,0.363122988,0.650956955,0.304679683,-0.187843292,0.258352969,0.222390345,-0.277238579,0.657726887,0.161902209,-0.640172764,-0.110882858,0.08294327,-0.575893091,-0.299739023,0.102663996,0.08807393,0.276074507,0.593313047,-0.368335084,0.309584109,0.014024921,0.434520736,0.097170559,0.337692446,-0.745710495,-0.045286826,1.602815647,-0.323903391,-0.318824903,0.47880802
CCDC69,0.387786361,0.50135077,-0.099984498,-0.551758587,0.899524164,-1.152136388,0.577120068,0.458416039,-0.594170979,-0.088389684,-0.852977132,0.90490452,-0.376519432,0.188618001,-0.40289996,0.768433196,0.150660147,-0.612526573,-0.474664816,0.902016643,0.83761711,-0.455776346,-0.664403975,0.360185886,0.891639252,-1.007635109,-0.323332311,-0.320965096,0.421290668,0.113175355,0.184544794,0.48160543,-0.26766472,-0.314610495,-0.479001612,1.364790195,0.344164945,0.50297065,0.151388563,-0.162325321,0.250313941,0.137035029,-0.021713424,0.802877591,0.317672913,0.231378131,0.053231591,-1.032252662,0.014510138,0.996309468,-0.484545193,-0.836375452,0.456883321,0.43673069,-0.080921073,-0.212368803,0.398821764,0.551044078,0.255926544,0.58144647
UNC119B,0.537409115,0.022708925,-0.072718804,0.248305373,-0.491208586,0.245949813,0.150992034,-0.296578634,-0.003851132,0.283487056,1.351212188,-0.538597273,-0.383201084,0.298526766,0.475603187,0.464985881,-0.376626063,0.518302099,1.154805512,0.009892754,-0.193872788,0.098445537,0.040887053,0.57424324,0.054713337,-0.011274172,0.381963591,0.133329258,-0.317191999,-0.467753164,-0.041591682,0.574190662,-0.093282263,0.026138987,-0.099265383,0.171236467,0.078172293,-0.066364982,0.030146835,-0.431093722,0.130964137,0.202209262,0.219182797,-0.171383006,0.039359765,-0.078108881,-0.082111488,0.245297448,0.207790193,-0.160254882,0.881658267,0.042806984,0.307929723,0.043074391,0.498537169,0.630586726,0.267675454,0.041942529,-0.17531082,0.022290929
METTL15,-0.270622518,-0.263342457,-0.055354293,-0.272743585,-0.503254299,0.096309469,-0.364556975,0.790176416,0.526054973,0.002116402,0.564478766,-0.579508181,-0.335821816,-0.069958566,-0.28128312,0.18798173,0.627094724,0.482293117,-0.212103128,-0.284057299,0.094290856,0.521255428,0.274749223,0.41519682,0.562166956,-0.563597073,-0.128863525,0.284728463,-0.283317127,0.231126328,-0.092498338,0.506567991,-0.184796104,-0.055090333,0.284037092,1.294951949,-0.109646463,0.944203254,-0.20295704,-0.885967079,-0.211047733,-0.226547521,-0.152694553,-0.210200338,0.069430927,-0.314207617,-0.20450153,0.24447962,-0.338103944,-0.334434053,0.114043243,-0.103037983,0.099146118,0.178269237,0.077411285,0.039449869,-0.494442488,-0.097552378,-0.091052633,-0.007100213
CCDC85C,0.037147148,0.051444726,-0.101634507,-0.207853659,0.060237449,0.537307123,0.10861541,0.094673926,-0.062043018,0.158928942,-0.60129839,-0.700088204,0.144829339,0.268487387,-0.318158005,0.071470483,-0.0818335,0.588016018,-0.14162904,0.393298548,-0.527363334,0.026248288,1.271098887,0.889146778,-0.194666201,-0.006006491,-0.584686032,0.576340144,-0.08160466,0.039718837,0.129292241,0.131684959,0.233861858,0.486844624,0.069123054,-0.005243414,0.133797679,-0.11160251,-0.446647468,-0.510351553,-0.61740742,0.293680511,0.129731388,-0.181501427,-0.454840842,-0.475641327,-0.034827102,-0.789171526,-0.117996209,-0.385960905,0.327489708,-0.000588635,0.003982106,-0.113703661,0.51958699,-0.702017068,-0.004863992,0.171221776,-0.373615065,-0.153238136
COL6A6,0.525017139,0.410179728,0.933732076,-0.673159164,0.140978983,-0.403197516,1.367762038,-0.003345061,-0.783191254,-0.70719612,-0.615715175,2.845379854,-1.412828441,1.509317293,-1.190477942,0.757918182,3.216629196,1.389339813,-2.03439464,-0.458968331,0.510633428,-0.775159145,-0.181923728,-0.330212515,-0.343730363,-0.30559045,-0.299941378,-0.14218479,-0.485764883,1.829690059,0.984629224,0.886741591,-0.212369551,-0.336552707,0.188363426,-0.640071834,2.427230772,0.385730455,-0.901941418,-0.567666559,1.931772729,0.242668211,-0.764406536,0.248383095,1.804449093,-0.915643873,-0.569899884,-0.798240203,0.458666343,1.77402746,-0.785581435,-0.403036565,2.274852344,-0.609692173,-0.867611502,1.617283194,2.360223995,-1.172893595,-1.657729556,2.314593797
ZSWIM8,-0.165040818,-0.055017581,0.260014018,-0.140435504,0.753673515,-0.145020423,-0.147748061,0.014302757,0.335399049,-0.021417987,-0.262312191,0.03296481,-0.000383395,0.441276987,0.125554081,0.26562181,-0.159352049,0.153355488,0.162431482,-0.565839352,-0.178074352,0.229945131,-0.031849493,0.268906773,0.562503981,-0.48915729,-0.000885217,-0.405054556,0.289850666,0.401806825,0.348184586,0.063526116,-0.043449842,-0.15529712,-0.047591781,-0.226712282,0.288226562,0.361082233,0.195849245,-0.463767541,0.244016604,0.166529283,-0.371518392,-0.048635273,0.150601532,0.240086736,0.158630533,-0.428353297,0.185643869,0.005785723,-0.373373739,0.924500156,-0.095234592,0.080520535,-0.149877904,-0.187615985,0.010146343,0.355920221,-0.352429052,-0.101742465
